IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Global Health Limited,https://www.chittorgarh.com/ipo/global-health-ipo/1330/,EQ,2022-11-03,2022-11-07,2022-11-16,2,336,44,2055700000,9,0,0,7,3,3,0.54,0.18,0.12,0.56,0.96,0.25,28.64,4.02,0.88,https://nsearchives.nseindia.com/corporate/FP_INE474Q01031_10NOV2022.pdf,Global Health Limited,https://www.medanta.org,https://www.bseindia.com/stock-share-price/global-health-ltd/MEDANTA/543654/,MEDANTA,https://www.nseindia.com/get-quotes/equity?symbol=MEDANTA,MEDANTA,https://www.screener.in/company/MEDANTA/consolidated/,Global Health,https://www.investorgain.com/gmp/global-health-ipo/401/,2022-10-28,12.0,2022-10-29,13.0,2022-10-30,23.0,2022-10-31,20.0,2022-11-01,27.0,2022-11-02,33.0,2022-11-03,20.0,2022-11-04,17.0,2022-11-05,17.0,2022-11-06,13.0,2022-11-07,14.0,2022-11-08,14.0,2022-11-09,15.0,2022-11-10,20.0,2022-11-11,18.0,2022-11-12,22.0,2022-11-13,22.0,2022-11-14,22.0,2022-11-15,28.0,2022-11-16,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,543654,
Fusion Micro Finance Limited,https://www.chittorgarh.com/ipo/fusion-micro-finance-ipo/1331/,EQ,2022-11-02,2022-11-04,2022-11-15,10,368,40,1039900000,5,3,1,3,1,4,0,0.23,0.14,0,0.61,0.31,8.59,1.38,0.51,https://www.sebi.gov.in/filings/public-issues/nov-2022/fusion-micro-finance-limited-prospectus_64774.html,Fusion Finance Limited,http://www.fusionmicrofinance.com,https://www.bseindia.com/stock-share-price/fusion-finance-ltd/FUSION/543652/,FUSION,https://www.nseindia.com/get-quotes/equity?symbol=FUSION,FUSION,https://www.screener.in/company/FUSION/,Fusion Micro Finance,https://www.investorgain.com/gmp/fusion-micro-finance-ipo/402/,2022-10-28,35.0,2022-10-29,35.0,2022-10-30,36.0,2022-10-31,37.0,2022-11-01,35.0,2022-11-02,39.0,2022-11-03,22.0,2022-11-04,3.0,2022-11-05,3.0,2022-11-06,3.0,2022-11-07,3.0,2022-11-08,3.0,2022-11-09,4.0,2022-11-10,8.0,2022-11-11,7.0,2022-11-12,7.0,2022-11-13,7.0,2022-11-14,2.0,2022-11-15,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543652,
DCX Systems Limited,https://www.chittorgarh.com/ipo/dcx-systems-ipo/1316/,EQ,2022-10-31,2022-11-02,2022-11-11,2,207,72,5000000000,16,0,0,14,0,0,0.03,2.16,8.7,1.82,11.05,26.55,84.32,43.97,61.77,https://www.sebi.gov.in/filings/public-issues/oct-2022/dcx-systems-limited-rhp_64503.html,DCX Systems Limited,http://www.dcxindia.com,https://www.bseindia.com/stock-share-price/dcx-systems-ltd/DCXINDIA/543650/,DCXINDIA,https://www.nseindia.com/get-quotes/equity?symbol=DCXINDIA,DCXINDIA,https://www.screener.in/company/DCXINDIA/consolidated/,DCX Systems,https://www.investorgain.com/gmp/dcx-systems-ipo/397/,2022-10-21,40.0,2022-10-22,40.0,2022-10-23,40.0,2022-10-25,40.0,2022-10-26,80.0,2022-10-27,80.0,2022-10-28,78.0,2022-10-29,78.0,2022-10-30,71.0,2022-10-31,74.0,2022-11-01,82.0,2022-11-02,86.0,2022-11-03,76.0,2022-11-04,73.0,2022-11-05,73.0,2022-11-06,73.0,2022-11-07,75.0,2022-11-08,75.0,2022-11-09,85.0,2022-11-10,81.0,2022-11-11,75.0,,,,,,,,,,,,,,,,,,,,,,,,,543650,
Tracxn Technologies Limited,https://www.chittorgarh.com/ipo/tracxn-ipo/1199/,EQ,2022-10-10,2022-10-12,2022-10-20,1,80,185,3093800000,2,2,2,0,2,20,0,0.04,1.23,0,0.25,2.6,1.66,0.8,4.87,https://www.sebi.gov.in/filings/public-issues/oct-2022/prospectus-of-tracxn-technologies-limited_64035.html,Tracxn Technologies Limited,http://www.tracxn.com,https://www.bseindia.com/stock-share-price/tracxn-technologies-ltd/TRACXN/543638/,TRACXN,https://www.nseindia.com/get-quotes/equity?symbol=TRACXN,TRACXN,https://www.screener.in/company/TRACXN/,Tracxn Technologies,https://www.investorgain.com/gmp/tracxn-ipo/386/,2022-10-06,0.0,2022-10-07,0.0,2022-10-08,0.0,2022-10-09,0.0,2022-10-10,7.0,2022-10-11,8.0,2022-10-12,1.0,2022-10-13,4.0,2022-10-14,4.0,2022-10-15,4.0,2022-10-16,4.0,2022-10-17,3.0,2022-10-18,3.0,2022-10-19,3.0,2022-10-20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543638,
Electronics Mart India Limited,https://www.chittorgarh.com/ipo/electronics-mart-india-ipo/1318/,EQ,2022-10-04,2022-10-07,2022-10-17,10,59,254,5000000000,16,2,0,17,0,0,1.68,1.04,1.98,4.01,11.74,7.81,169.54,63.59,19.72,https://www.sebi.gov.in/filings/public-issues/sep-2022/electronics-mart-india-limited_63391.html,Electronics Mart India Limited,http://www.electronicsmartindia.com,https://www.bseindia.com/stock-share-price/electronics-mart-india-ltd/EMIL/543626/,EMIL,https://www.nseindia.com/get-quotes/equity?symbol=EMIL,EMIL,https://www.screener.in/company/EMIL/consolidated/,Electronics Mart India,https://www.investorgain.com/gmp/electronics-mart-india-ipo/381/,2022-09-29,21.0,2022-09-30,32.0,2022-10-01,32.0,2022-10-02,33.0,2022-10-03,31.0,2022-10-04,35.0,2022-10-05,34.0,2022-10-06,35.0,2022-10-07,28.0,2022-10-08,28.0,2022-10-09,31.0,2022-10-10,24.0,2022-10-11,32.0,2022-10-12,25.0,2022-10-13,24.0,2022-10-14,30.0,2022-10-15,30.0,2022-10-16,30.0,2022-10-17,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543626,
Harsha Engineers International Limited,https://www.chittorgarh.com/ipo/harsha-engineers-international-ipo/1283/,EQ,2022-09-14,2022-09-16,2022-09-26,10,330,45,7550000000,17,1,0,40,1,0,0.06,5.83,3.22,1.63,24.91,9.14,178.26,71.32,17.63,https://www.sebi.gov.in/filings/public-issues/sep-2022/harsha-engineers-international-limited-prospectus_63066.html,Harsha Engineers International Limited,http://www.harshaengineers.com,https://www.bseindia.com/stock-share-price/harsha-engineers-international-ltd/HARSHA/543600/,HARSHA,https://www.nseindia.com/get-quotes/equity?symbol=HARSHA,HARSHA,https://www.screener.in/company/HARSHA/consolidated/,Harsha Engineers,https://ipocentral.in/harsha-engineers-ipo-gmp-price-date-allotment/,2022-09-09,170.0,2022-09-12,200.0,2022-09-13,200.0,2022-09-14,200.0,2022-09-15,210.0,2022-09-16,225.0,2022-09-17,220.0,2022-09-19,220.0,2022-09-20,200.0,2022-09-21,180.0,2022-09-22,150.0,2022-09-23,150.0,2022-09-24,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543600,
Tamilnad Mercantile Bank Limited,https://www.chittorgarh.com/ipo/tamilnad-mercantile-bank-ipo/1287/,EQ,2022-09-05,2022-09-07,2022-09-15,10,510,28,8078400000,16,3,1,21,3,12,0.73,0.58,1.53,0.98,1.27,3.61,1.62,2.94,6.48,https://www.sebi.gov.in/filings/public-issues/sep-2022/tamilnad-mercantile-bank-limited-prospectus_63026.html,Tamilnad Mercantile Bank Limited,http://www.tmb.in,https://www.bseindia.com/stock-share-price/tamilnad-mercantile-bank-ltd/TMB/543596/,TMB,https://www.nseindia.com/get-quotes/equity?symbol=TMB,TMB,https://www.screener.in/company/TMB/,Tamilnad Mercantile Bank,https://ipocentral.in/tamilnad-mercantile-bank-ipo-gmp-price-allotment/,2022-08-30,20.0,2022-09-01,10.0,2022-09-02,25.0,2022-09-05,25.0,2022-09-06,20.0,2022-09-07,15.0,2022-09-08,10.0,2022-09-09,15.0,2022-09-12,15.0,2022-09-13,15.0,2022-09-14,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543596,
Dreamfolks Services Limited,https://www.chittorgarh.com/ipo/dreamfolks-services-ipo/1281/,EQ,2022-08-24,2022-08-26,2022-09-06,2,326,46,5621000000,7,1,0,13,0,2,0.25,1.39,7.93,0.6,8.4,19.1,70.53,37.66,43.66,https://www.sebi.gov.in/filings/public-issues/aug-2022/prospectus-dreamfolks-services-limited_62618.html,Dreamfolks Services Limited,http://www.dreamfolks.in,https://www.bseindia.com/stock-share-price/dreamfolks-services-ltd/DREAMFOLKS/543591/,DREAMFOLKS,https://www.nseindia.com/get-quotes/equity?symbol=DREAMFOLKS,DREAMFOLKS,https://www.screener.in/company/DREAMFOLKS/consolidated/,DreamFolks,https://ipocentral.in/dreamfolks-ipo-gmp-price-date-allotment/,2022-08-22,60.0,2022-08-23,65.0,2022-08-24,70.0,2022-08-25,75.0,2022-08-26,75.0,2022-08-27,75.0,2022-08-29,65.0,2022-08-30,85.0,2022-09-01,90.0,2022-09-02,90.0,2022-09-05,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543591,
Syrma SGS Technology Limited,https://www.chittorgarh.com/ipo/syrma-ipo/1276/,EQ,2022-08-12,2022-08-18,2022-08-26,10,220,68,8401300000,10,1,0,25,2,2,0,0.74,1.56,0.71,3.58,2.66,87.56,17.5,5.53,https://www.sebi.gov.in/filings/public-issues/aug-2022/syrma-sgs-technology-ltd-_61790.html,Syrma SGS Technology Limited,http://www.syrmasgs.com,https://www.bseindia.com/stock-share-price/syrma-sgs-technology-ltd/SYRMA/543573/,SYRMA,https://www.nseindia.com/get-quotes/equity?symbol=SYRMA,SYRMA,https://www.screener.in/company/SYRMA/consolidated/,Syrma SGS,https://ipocentral.in/syrma-sgs-ipo-gmp-price-date-allotment/,2022-08-06,40.0,2022-08-08,30.0,2022-08-09,30.0,2022-08-10,20.0,2022-08-12,20.0,2022-08-13,30.0,2022-08-15,30.0,2022-08-16,35.0,2022-08-17,35.0,2022-08-18,35.0,2022-08-19,30.0,2022-08-20,40.0,2022-08-22,50.0,2022-08-23,50.0,2022-08-24,50.0,2022-08-25,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543573,
Aether Industries Limited,https://www.chittorgarh.com/ipo/aether-industries-ipo/1257/,EQ,2022-05-24,2022-05-26,2022-06-03,10,642,23,8080400000,9,1,0,9,1,4,0.36,0.05,0.42,0.39,0.16,0.67,17.57,2.52,1.14,https://www.sebi.gov.in/filings/public-issues/may-2022/aether-industries-limited_58968.html,Aether Industries Limited,http://www.aether.co.in,https://www.bseindia.com/stock-share-price/aether-industries-ltd/AETHER/543534/,AETHER,https://www.nseindia.com/get-quotes/equity?symbol=AETHER,AETHER,https://www.screener.in/company/AETHER/,Aether Industries,https://ipocentral.in/aether-industries-ipo-gmp-kostak-rates-subject-sauda/,2022-05-18,40.0,2022-05-19,40.0,2022-05-20,10.0,2022-05-21,10.0,2022-05-23,5.0,2022-05-24,5.0,2022-05-25,10.0,2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543534,
eMudhra Limited,https://www.chittorgarh.com/ipo/emudhra-ipo/1254/,EQ,2022-05-20,2022-05-24,2022-06-01,5,256,58,4127900000,7,2,0,25,5,5,0,0.04,0.94,0.25,0.16,1.69,4.05,1.28,2.61,https://www.sebi.gov.in/filings/public-issues/may-2022/emudhra-limited-prospectus_59248.html,eMudhra Limited,http://www.emudhra.com,https://www.bseindia.com/stock-share-price/emudhra-ltd/EMUDHRA/543533/,EMUDHRA,https://www.nseindia.com/get-quotes/equity?symbol=EMUDHRA,EMUDHRA,https://www.screener.in/company/EMUDHRA/consolidated/,eMudhra,https://ipocentral.in/emudhra-ipo-gmp-kostak-rates-subject-to-sauda/,2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543533,
Ethos Limited,https://www.chittorgarh.com/ipo/ethos-limited-ipo/1247/,EQ,2022-05-18,2022-05-20,2022-05-30,10,878,17,4022600000,0,0,0,0,0,0,0,0.04,0.53,0.19,0.25,0.68,1.06,1.48,0.84,https://www.sebi.gov.in/filings/public-issues/may-2022/ethos-limited_59277.html,Ethos Limited,http://www.ethoswatches.com,https://www.bseindia.com/stock-share-price/ethos-ltd/ETHOSLTD/543532/,ETHOSLTD,https://www.nseindia.com/get-quotes/equity?symbol=ETHOSLTD,ETHOSLTD,https://www.screener.in/company/ETHOSLTD/consolidated/,Ethos,https://ipocentral.in/ethos-ipo-gmp-kostak-rates-subject-to-sauda/,2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543532,
Paradeep Phosphates Limited,https://www.chittorgarh.com/ipo/paradeep-phosphates-ipo/1253/,EQ,2022-05-17,2022-05-19,2022-05-27,10,42,350,5017300000,1,2,0,27,2,6,0,0.07,0.57,0,0.2,0.95,3.01,0.82,1.37,https://www.sebi.gov.in/filings/public-issues/may-2022/prospectus-of-paradeep-phosphates-limited_59105.html,Paradeep Phosphates Limited,http://www.paradeepphosphates.com,https://www.bseindia.com/stock-share-price/paradeep-phosphates-ltd/PARADEEP/543530/,PARADEEP,https://www.nseindia.com/get-quotes/equity?symbol=PARADEEP,PARADEEP,https://www.screener.in/company/PARADEEP/consolidated/,Paradeep Phosphates,https://ipocentral.in/paradeep-phosphates-ipo-gmp-kostak-rates-sauda/,2022-05-14,,2022-05-23,2.0,2022-05-24,2.0,2022-05-25,2.0,2022-05-26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543530,
Venus Pipes & Tubes Limited,https://www.chittorgarh.com/ipo/venus-pipes-tubes-ipo/1248/,EQ,2022-05-11,2022-05-13,2022-05-24,10,326,46,1654200000,5,1,0,18,0,1,0.36,0.98,4.1,0.36,2.59,7.52,12.02,15.66,19.04,https://www.sebi.gov.in/filings/public-issues/may-2022/venus-pipes-and-tubes-limited_59012.html,Venus Pipes & Tubes Limited,http://www.venuspipes.com,https://www.bseindia.com/stock-share-price/venus-pipes-tubes-ltd/VENUSPIPES/543528/,VENUSPIPES,https://www.nseindia.com/get-quotes/equity?symbol=VENUSPIPES,VENUSPIPES,https://www.screener.in/company/VENUSPIPES/,Venus Pipes,https://ipocentral.in/venus-pipes-ipo-gmp-kostak-rates-subject-to-sauda/,2022-05-04,,2022-05-05,,2022-05-06,,2022-05-07,30.0,2022-05-09,20.0,2022-05-10,35.0,2022-05-11,35.0,2022-05-12,35.0,2022-05-13,30.0,2022-05-14,20.0,2022-05-16,20.0,2022-05-17,25.0,2022-05-18,30.0,2022-05-19,25.0,2022-05-20,10.0,2022-05-21,10.0,2022-05-23,15.0,2022-05-24,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543528,
Delhivery Limited,https://www.chittorgarh.com/ipo/delhivery-ipo/1213/,EQ,2022-05-11,2022-05-13,2022-05-24,1,487,30,2350000000,0,0,0,0,0,0,0.29,0.01,0.3,0.29,0.01,0.4,2.66,0.3,0.57,https://www.sebi.gov.in/filings/public-issues/may-2022/delhivery-limited_58635.html,Delhivery Limited,http://www.delhivery.com,https://www.bseindia.com/stock-share-price/delhivery-ltd/DELHIVERY/543529/,DELHIVERY,https://www.nseindia.com/get-quotes/equity?symbol=DELHIVERY,DELHIVERY,https://www.screener.in/company/DELHIVERY/consolidated/,Delhivery,https://ipocentral.in/delhivery-ipo-gmp-today-kostak-rates-subject-sauda/,2022-05-04,35.0,2022-05-05,30.0,2022-05-06,20.0,2022-05-07,20.0,2022-05-09,20.0,2022-05-10,10.0,2022-05-11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543529,
Prudent Corporate Advisory Services Limited,https://www.chittorgarh.com/ipo/prudent-corporate-advisory-services-ipo/1252/,EQ,2022-05-10,2022-05-12,2022-05-20,5,630,23,4282800000,5,1,3,4,2,10,0,0.02,0.72,0,0.19,1.05,1.26,0.99,1.29,https://www.sebi.gov.in/filings/public-issues/may-2022/prudent-corporate-advisory-services-limited_58926.html,Prudent Corporate Advisory Services Limited,http://www.prudentcorporate.com,https://www.bseindia.com/stock-share-price/prudent-corporate-advisory-services-ltd/PRUDENT/543527/,PRUDENT,https://www.nseindia.com/get-quotes/equity?symbol=PRUDENT,PRUDENT,https://www.screener.in/company/PRUDENT/consolidated/,Prudent Corporate Advisory,https://ipocentral.in/prudent-corporate-advisory-ipo-gmp-kostak-sauda/,2022-05-05,,2022-05-06,40.0,2022-05-07,30.0,2022-05-09,30.0,2022-05-10,30.0,2022-05-11,20.0,2022-05-12,20.0,2022-05-13,10.0,2022-05-14,10.0,2022-05-16,10.0,2022-05-17,10.0,2022-05-18,10.0,2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543527,
Life Insurance Corporation of India,https://www.chittorgarh.com/ipo/lic-ipo/1221/,EQ,2022-05-04,2022-05-09,2022-05-17,10,949,15,5572300000,17,0,0,46,3,12,0.33,0.47,0.93,0.56,0.76,1.23,0.67,1.08,1.46,https://www.sebi.gov.in/filings/public-issues/may-2022/life-insurance-corporation-of-india-prospectus_58904.html,Life Insurance Corporation of India,https://licindia.in/,https://www.bseindia.com/stock-share-price/life-insurance-corporation-of-india/LICI/543526/,LICI,https://www.nseindia.com/get-quotes/equity?symbol=LICI,LICI,https://www.screener.in/company/LICI/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543526,
Rainbow Children's Medicare Limited,https://www.chittorgarh.com/ipo/rainbow-children-medicare-ipo/1250/,EQ,2022-04-27,2022-04-29,2022-05-10,10,542,27,5808500000,4,1,0,19,4,4,0.1,0.11,0.48,0.1,0.56,0.82,38.9,3.73,1.38,https://www.sebi.gov.in/filings/public-issues/apr-2022/rainbow-children-s-medicare-limited-prospectus_58412.html,Rainbow Childrens Medicare Limited,http://www.rainbowhospitals.in,https://www.bseindia.com/stock-share-price/rainbow-childrens-medicare-ltd/RAINBOW/543524/,RAINBOW,https://www.nseindia.com/get-quotes/equity?symbol=RAINBOW,RAINBOW,https://www.screener.in/company/RAINBOW/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543524,
Campus Activewear Limited,https://www.chittorgarh.com/ipo/campus-activewear-ipo/1249/,EQ,2022-04-26,2022-04-28,2022-05-09,5,292,51,3997700000,8,0,0,46,2,1,0.09,1.32,1.88,0.13,5.67,3.94,152.04,22.25,7.68,https://www.sebi.gov.in/filings/public-issues/jun-2022/campus-activewear-limited_59691.html,Campus Activewear Limited,http://www.campusactivewear.com,https://www.bseindia.com/stock-share-price/campus-activewear-ltd/CAMPUS/543523/,CAMPUS,https://www.nseindia.com/get-quotes/equity?symbol=CAMPUS,CAMPUS,https://www.screener.in/company/CAMPUS/,Campus Activewear,https://ipocentral.in/campus-activewear-ipo-gmp-kostak-rates-sauda/,2022-04-20,50.0,2022-04-21,50.0,2022-04-22,55.0,2022-04-23,60.0,2022-04-25,50.0,2022-04-26,75.0,2022-04-27,75.0,2022-04-28,80.0,2022-04-29,90.0,2022-04-30,90.0,2022-05-02,80.0,2022-05-04,90.0,2022-05-05,80.0,2022-05-06,70.0,2022-05-07,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543523,
Hariom Pipe Industries Limited,https://www.chittorgarh.com/ipo/hariom-pipe-industries-ipo/1240/,EQ,2022-03-30,2022-04-05,2022-04-13,10,153,98,1300500000,6,0,1,0,0,0,0,0.32,3.55,0.44,0.33,4.66,0.83,1.93,7.18,https://www.sebi.gov.in/filings/public-issues/apr-2022/hariom-pipe-industries-limited_58866.html,Hariom Pipe Industries Limited,http://www.hariompipes.com,https://www.bseindia.com/stock-share-price/hariom-pipe-industries-ltd/HARIOMPIPE/543517/,HARIOMPIPE,https://www.nseindia.com/get-quotes/equity?symbol=HARIOMPIPE,HARIOMPIPE,https://www.screener.in/company/HARIOMPIPE/,HariOm Pipe,https://ipocentral.in/hariom-pipe-ipo-gmp-expected-kostak-subject-to-sauda/,2022-03-29,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543517,
Veranda Learning Solutions Limited,https://www.chittorgarh.com/ipo/veranda-learning-ipo/1236/,EQ,2022-03-29,2022-03-31,2022-04-11,10,137,100,2000000000,0,2,4,0,0,0,0.05,0.85,4.15,0.28,1.06,7,2.02,3.87,10.76,https://www.sebi.gov.in/filings/public-issues/apr-2022/veranda-learning-solutions-limited-prospectus_57567.html,Veranda Learning Solutions Limited,http://www.verandalearning.com,https://www.bseindia.com/stock-share-price/veranda-learning-solutions-ltd/VERANDA/543514/,VERANDA,https://www.nseindia.com/get-quotes/equity?symbol=VERANDA,VERANDA,https://www.screener.in/company/VERANDA/consolidated/,Veranda Learning,https://ipocentral.in/veranda-learning-ipo-gmp-kostak-rates-subject-sauda/,2022-03-28,,2022-03-29,,2022-03-30,10.0,2022-03-31,15.0,2022-04-01,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543514,
Uma Exports Limited,https://www.chittorgarh.com/ipo/uma-exports-ipo/1235/,EQ,2022-03-28,2022-03-30,2022-04-07,10,68,220,600000000,0,0,3,0,0,0,0,0.46,2.9,1,0.94,5.62,2.81,2.22,10.11,https://www.sebi.gov.in/filings/public-issues/apr-2022/uma-exports-limited_57628.html,Uma Exports Limited,http://www.umaexports.net,https://www.bseindia.com/stock-share-price/uma-exports-ltd/UMAEXPORTS/543513/,UMAEXPORTS,https://www.nseindia.com/get-quotes/equity?symbol=UMAEXPORTS,UMAEXPORTS,https://www.screener.in/company/UMAEXPORTS/consolidated/,Uma Exports,https://ipocentral.in/uma-exports-gmp-kostak-rates-subject-to-sauda/,2022-03-28,,2022-03-29,,2022-03-30,,2022-03-31,,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543513,
Vedant Fashions Limited,https://www.chittorgarh.com/ipo/vedant-fashions-ipo/1217/,EQ,2022-02-04,2022-02-08,2022-02-16,1,866,17,1491900000,2,1,1,0,0,0,0.06,0.06,0.22,0.11,0.09,0.31,7.49,1.07,0.39,https://nsearchives.nseindia.com/corporate/FP_INE825V01034_11FEB2022.pdf,Vedant Fashions Limited,http://www.vedantfashions.com,https://www.bseindia.com/stock-share-price/vedant-fashions-ltd/MANYAVAR/543463/,MANYAVAR,https://www.nseindia.com/get-quotes/equity?symbol=MANYAVAR,MANYAVAR,https://www.screener.in/company/MANYAVAR/,Vedant Fashions,https://ipocentral.in/vedant-fashions-ipo-gmp-kostak-subject-to-sauda-profit/,2022-01-28,50.0,2022-01-29,60.0,2022-01-31,75.0,2022-02-01,50.0,2022-02-02,40.0,2022-02-04,50.0,2022-02-05,40.0,2022-02-07,40.0,2022-02-08,15.0,2022-02-09,5.0,2022-02-10,,2022-02-11,,2022-02-12,5.0,2022-02-14,15.0,2022-02-15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543463,
Adani Wilmar Limited,https://www.chittorgarh.com/ipo/adani-wilmar-ipo/1173/,EQ,2022-01-27,2022-01-31,2022-02-08,1,230,65,6000000000,0,0,0,0,0,0,0.3,0.54,0.96,0.39,0.88,1.85,5.73,56.3,3.92,https://www.sebi.gov.in/filings/public-issues/feb-2022/adani-wilmar-limited_55897.html,AWL Agri Business Limited,,https://www.bseindia.com/stock-share-price/awl-agri-business-ltd/AWL/543458/,AWL,https://www.nseindia.com/get-quotes/equity?symbol=AWL,AWL,https://www.screener.in/company/AWL/,Adani Wilmar,https://ipocentral.in/adani-wilmar-ipo-gmp-kostak-rates-subject-to-sauda/,2021-11-26,150.0,2021-11-27,100.0,2021-11-29,110.0,2021-11-30,120.0,2021-12-01,120.0,2021-12-02,60.0,2021-12-03,80.0,2021-12-04,100.0,2021-12-06,100.0,2021-12-07,80.0,2021-12-08,100.0,2022-01-17,150.0,2022-01-18,100.0,2022-01-19,100.0,2022-01-20,120.0,2022-01-21,100.0,2022-01-22,80.0,2022-01-24,60.0,2022-01-25,50.0,2022-01-26,60.0,2022-01-27,50.0,2022-01-28,45.0,2022-01-29,40.0,2022-01-31,35.0,2022-02-01,30.0,2022-02-02,30.0,2022-02-03,30.0,2022-02-04,30.0,2022-02-05,25.0,2022-02-07,25.0,,,,,,,543458,
AGS Transact Technologies Limited,https://www.chittorgarh.com/ipo/ags-transact-ipo/1209/,EQ,2022-01-19,2022-01-21,2022-01-31,10,175,85,6800000000,3,0,1,0,0,0,0,1.02,1.32,0.49,1.13,2.06,2.68,25.61,3.08,https://nsearchives.nseindia.com/corporate/FP_INE583L01014_27JAN2022.pdf,AGS Transact Technologies Limited,http://www.agsindia.com,https://www.bseindia.com/stock-share-price/ags-transact-technologies-ltd/AGSTRA/543451/,AGSTRA,https://www.nseindia.com/get-quotes/equity?symbol=AGSTRA,AGSTRA,https://www.screener.in/company/AGSTRA/consolidated/,AGS Transact,https://ipocentral.in/ags-transact-ipo-gmp-kostak-rates-subject-to-sauda/,2022-01-14,20.0,2022-01-17,20.0,2022-01-18,20.0,2022-01-19,30.0,2022-01-20,20.0,2022-01-21,20.0,2022-01-22,10.0,2022-01-24,10.0,2022-01-25,,2022-01-26,,2022-01-27,,2022-01-28,,2022-01-29,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543451,
